Bosnie-Herzegovine,Haris Medunjanin,29,Turquie,Gaziantepspor
Bosnie-Herzegovine,Izet Hajrovic,22,Turquie,Galatasaray
Bosnie-Herzegovine,Miralem Pjanic,24,Italie,Roma
Bosnie-Herzegovine,Sejad Salihovic,29,Allemagne,1899 Hoffenheim
Bosnie-Herzegovine,Senad Lulic,28,Italie,Lazio
Bosnie-Herzegovine,Senijad Ibricic,28,Turquie,Kayseri Erciyesspor
Bosnie-Herzegovine,Tino-Sven Susic,22,Croatie,Hajduk Split
Bosnie-Herzegovine,Zvjezdan Misimovic,32,Chine,Guizhou Renhe
Bosnie-Herzegovine,Edin Dzeko,28,Angleterre,Manchester City
Bosnie-Herzegovine,Edin Visca,24,Turquie,?stanbul BB
Bosnie-Herzegovine,Vedad Ibisevic,29,Allemagne,VfB Stuttgart
Portugal,Alireza Haghighi,26,Portugal,Sporting Covilhã
Portugal,Daniel Davari,26,Allemagne,Eintracht Braunschweig
Portugal,Rahman Ahmadi,33,Iran,Sepahan
Portugal,Ahmad Alnameh,31,Iran,Naft Tehran
Portugal,Amir Hossein Sadeghi,32,Iran,Esteghlal
Portugal,Hashem Beikzadeh,30,Iran,Esteghlal
Portugal,Hossein Mahini,27,Iran,Persepolis
Portugal,Jalal Hosseini,32,Iran,Persepolis
Portugal,Mehrdad Pouladi,27,Iran,Persepolis
Portugal,Pejman Montazeri,30,Qatar,Umm Salal
Portugal,Steven Beitashour,27,Etats-Unis,Vancouver Whitecaps
Portugal,Andranik Teymourian,31,Iran,Esteghlal
Portugal,Ashkan Dejagah,27,Angleterre,Fulham
Portugal,Bakhtiar Rahmani,22,Iran,Foolad
Portugal,Ehsan Hajsafi,24,Iran,Sepahan
Portugal,Ghasem Haddadifar,30,Iran,Zob Ahan
Portugal,Javad Nekounam (c),33,Koweit,Al-Kuwait
Portugal,Khosro Heydari,30,Iran,Esteghlal
Portugal,Masoud Shojaei,29,Espagne,Las Palmas
Portugal,Reza Haghighi,25,Iran,Persepolis
Portugal,Alireza Jahanbakhsh,20,Pays-Bas,NEC
Portugal,Karim Ansarifard,24,Iran,Tractor Sazi
Portugal,Reza Ghoochannejhad,26,Angleterre,Charlton Athletic
Nigeria,Austin Ejide,30,Israel,Hapoel Be'er Sheva
Nigeria,Chigozie Agbim,29,Nigeria,Gombe United
Nigeria,Vincent Enyeama (c),31,France,Lille
Nigeria,Azubuike Egwuekwe,24,Nigeria,Warri Wolves
Nigeria,Efe Ambrose,25,Ecosse,Celtic
Nigeria,Go2. Defenseurrey Oboabona,23,Turquie,caykur Rizespor
Nigeria,Joseph Yobo,33,Angleterre,Norwich City
Nigeria,Juwon Oshaniwa,23,Israel,Ashdod
Nigeria,Kenneth Omeruo,20,Angleterre,Middlesbrough
Nigeria,Kunle Odunlami,24,Nigeria,Sunshine Stars
Nigeria,Uwa Elderson Echiejile,26,France,Monaco
Nigeria,John Obi Mikel,27,Angleterre,Chelsea
Nigeria,Michael Babatunde,21,Ukraine,Volyn Lutsk
Nigeria,Ogenyi Onazi,21,Italie,Lazio
Nigeria,Ramon Azeez,21,Espagne,Almeria
Nigeria,Reuben Gabriel,23,Belgique,Waasland-Beveren
Nigeria,Victor Moses,23,Angleterre,Liverpool
Nigeria,Ahmed Musa,21,Russie,CSKA Moscow
Nigeria,Emmanuel Emenike,27,Turquie,Fenerbahce
Nigeria,Michael Uchebo,24,Belgique,Cercle Brugge
Nigeria,Peter Odemwingie,32,Angleterre,Stoke City
Nigeria,Shola Ameobi,32,Angleterre,Newcastle United
Nigeria,Uche Nwofor,22,Pays-Bas,Heerenveen
Allemagne,Manuel Neuer,28,Allemagne,Bayern Munich
Allemagne,Roman Weidenfeller,33,Allemagne,Borussia Dortmund
Allemagne,Ron-Robert Zieler,25,Allemagne,Hannover 96
Allemagne,Benedikt Höwedes,26,Allemagne,Schalke 4
Allemagne,Erik Durm,22,Allemagne,Borussia Dortmund
Allemagne,Jerôme Boateng,25,Allemagne,Bayern Munich
Allemagne,Kevin Großkreutz,25,Allemagne,Borussia Dortmund
Allemagne,Mats Hummels,25,Allemagne,Borussia Dortmund
Allemagne,Per Mertesacker,29,Angleterre,Arsenal
Allemagne,Philipp Lahm (c),30,Allemagne,Bayern Munich
Allemagne,Andre Schürrle,23,Angleterre,Chelsea
Allemagne,Bastian Schweinsteiger,29,Allemagne,Bayern Munich
Allemagne,Christoph Kramer,23,Allemagne,Borussia Mönchengladbach
Allemagne,Julian Draxler,20,Allemagne,Schalke 4
Allemagne,Mario Götze,22,Allemagne,Bayern Munich
Allemagne,Matthias Ginter,20,Allemagne,SC Freiburg
Allemagne,Mesut Özil,25,Angleterre,Arsenal
Allemagne,Sami Khedira,27,Espagne,Real Madrid
Allemagne,Thomas Müller,24,Allemagne,Bayern Munich
Allemagne,Toni Kroos,24,Allemagne,Bayern Munich
Allemagne,Lukas Podolski,29,Angleterre,Arsenal
Allemagne,Miroslav Klose,35,Italie,Lazio
Allemagne,Shkodran Mustafi,22,Italie,Sampdoria
Allemagne,Brad Guzan,29,Angleterre,Aston Villa
Allemagne,Nick Rimando,34,Etats-Unis,Real Salt Lake
Allemagne,Tim Howard,35,Angleterre,Everton
Allemagne,DaMarcus Beasley,32,Mexique,Puebla
Allemagne,DeAndre Yedlin,20,Etats-Unis,Seattle Sounders FC
Allemagne,Fabian Johnson,26,Allemagne,1899 Hoffenheim
Allemagne,Geoff Cameron,28,Angleterre,Stoke City
Allemagne,John Brooks,21,Allemagne,Hertha BSC
Allemagne,Matt Besler,27,Etats-Unis,Sporting Kansas City
Allemagne,Omar Gonzalez,25,Etats-Unis,Los Angeles Galaxy
Allemagne,Timothy Chandler,24,Allemagne,1. FC Nürnberg
Allemagne,Alejandro Bedoya,27,France,Nantes
Allemagne,Brad Davis,32,Etats-Unis,Houston Dynamo
Allemagne,Graham Zusi,27,Etats-Unis,Sporting Kansas City
Allemagne,Jermaine Jones,32,Turquie,Besiktas
Allemagne,Julian Green,19,Allemagne,Bayern Munich
Allemagne,Kyle Beckerman,32,Etats-Unis,Real Salt Lake
Allemagne,Michael Bradley,26,Etats-Unis,Toronto FC
Allemagne,Mikkel Diskerud,23,Norvege,Rosenborg
Allemagne,Aron Johannsson,23,Pays-Bas,AZ
Allemagne,Chris Wondolowski,31,Etats-Unis,San Jose Earthquakes
Allemagne,Clint Dempsey (c),31,Etats-Unis,Seattle Sounders FC
Allemagne,Jozy Altidore,24,Angleterre,Sunderland
Ghana,Adam Kwarasey,26,Norvege,Strømsgodset
Ghana,Fatau Dauda,29,Afrique du Sud,Orlando Pirates
Ghana,Steven Adams,24,Ghana,Aduana Stars
Ghana,Daniel Opare,23,Belgique,Standard Liege
Ghana,Harrison Afful,27,Tunisie,Esperance
Ghana,John Boye,27,France,Rennes
Ghana,Jonathan Mensah,23,France,evian
Ghana,Rashid Sumaila,21,Afrique du Sud,Mamelodi Sundowns
Ghana,Samuel Inkoom,25,Grece,Platanias
Ghana,Acquah Afriyie,22,Italie,Parma
Ghana,Albert Adomah,26,Angleterre,Middlesbrough
Ghana,Andre Ayew,24,France,Marseille
Ghana,Christian Atsu,22,Pays-Bas,Vitesse
Ghana,Emmanuel Agyemang-Badu,23,Italie,Udinese
Ghana,Kwadwo Asamoah,25,Italie,Juventus
Ghana,Michael Essien,31,Italie,Milan
Ghana,Mohammed Rabiu,24,Russie,Kuban Krasnodar
Ghana,Sulley Muntari,29,Italie,Milan
Ghana,Wakaso Mubarak,23,Russie,Rubin Kazan
Ghana,Asamoah Gyan (c),28,EAU,Al-Ain
Ghana,Jordan Ayew,22,France,Sochaux
Ghana,Kevin-Prince Boateng,27,Allemagne,Schalke 4
Ghana,Majeed Waris,22,France,Valenciennes
Portugal,Beto,32,Espagne,Sevilla
Portugal,Eduardo,31,Portugal,Braga
Portugal,Rui Patricio,26,Portugal,Sporting
Portugal,Andre Almeida,23,Portugal,Benfica
Portugal,Bruno Alves,32,Turquie,Fenerbahce
Portugal,Fabio Coentrão,26,Espagne,Real Madrid
Portugal,João Pereira,30,Espagne,Valencia
Portugal,Luis Neto,26,Russie,Zenit Saint Petersburg
Portugal,Pepe,31,Espagne,Real Madrid
Portugal,Ricardo Costa,33,Espagne,Valencia
Portugal,João Moutinho,27,France,Monaco
Portugal,Miguel Veloso,28,Ukraine,Dynamo Kyiv
Portugal,Nani,27,Angleterre,Manchester United
Portugal,Rafa Silva,21,Portugal,Braga
Portugal,Raul Meireles,31,Turquie,Fenerbahce
Portugal,Ruben Amorim,29,Portugal,Benfica
Portugal,Silvestre Varela,29,Portugal,Porto
Portugal,Vieirinha,28,Allemagne,VfL Wolfsburg
Portugal,William Carvalho,22,Portugal,Sporting
Portugal,Cristiano Ronaldo (c),29,Espagne,Real Madrid
Portugal,eder,26,Portugal,Braga
Portugal,Helder Postiga,31,Italie,Lazio
Portugal,Hugo Almeida,30,Turquie,Besiktas
Bosnie-Herzegovine,Cedric Si Mohamed,29,Algerie,CS Constantine
Bosnie-Herzegovine,Mohamed Zemmamouche,29,Algerie,USM Alger
Bosnie-Herzegovine,Raes M'Bolhi,28,Bulgarie,CSKA Sofia
Bosnie-Herzegovine,Aissa Mandi,22,France,Reims
Bosnie-Herzegovine,Carl Medjani,29,France,Valenciennes
Bosnie-Herzegovine,Djamel Mesbah,29,Italie,Livorno
Bosnie-Herzegovine,Essaed Belkalem,25,Angleterre,Watford
Bosnie-Herzegovine,Faouzi Ghoulam,23,Italie,Napoli
Bosnie-Herzegovine,Liassine Cadamuro-Bentaeba,26,Espagne,Mallorca
Bosnie-Herzegovine,Madjid Bougherra (c),31,Qatar,Lekhwiya
Bosnie-Herzegovine,Rafik Halliche,27,Portugal,Academica
Bosnie-Herzegovine,Abdelmoumene Djabou,27,Tunisie,Club Africain
Bosnie-Herzegovine,Hassan Yebda,30,Italie,Udinese
Bosnie-Herzegovine,Medhi Lacen,30,Espagne,Getafe
Bosnie-Herzegovine,Mehdi Mostefa,30,France,Ajaccio
Bosnie-Herzegovine,Nabil Bentaleb,19,Angleterre,Tottenham Hotspur
Bosnie-Herzegovine,Riyad Mahrez,23,Angleterre,Leicester City
Bosnie-Herzegovine,Saphir Taeder,22,Italie,Internazionale
Bosnie-Herzegovine,Sofiane Feghouli,24,Espagne,Valencia
Bosnie-Herzegovine,Yacine Brahimi,24,Espagne,Granada
Bosnie-Herzegovine,El Arbi Hillel Soudani,26,Croatie,Dinamo Zagreb
Bosnie-Herzegovine,Islam Slimani,25,Portugal,Sporting CP
Bosnie-Herzegovine,Nabil Ghilas,24,Portugal,Porto
Belgique,Sammy Bossut,28,Belgique,Zulte Waregem
Belgique,Simon Mignolet,25,Angleterre,Liverpool
Belgique,Thibaut Courtois,22,Espagne,Atletico Madrid
Belgique,Anthony Vanden Borre,26,Belgique,Anderlecht
Belgique,Daniel Van Buyten,36,Allemagne,Bayern Munich
Belgique,Jan Vertonghen,27,Angleterre,Tottenham Hotspur
Belgique,Laurent Ciman,28,Belgique,Standard Liege
Belgique,Nicolas Lombaerts,29,Russie,Zenit Saint Petersburg
Belgique,Thomas Vermaelen,28,Angleterre,Arsenal
Belgique,Toby Alderweireld,25,Espagne,Atletico Madrid
Belgique,Vincent Kompany (c),28,Angleterre,Manchester City
Belgique,Adnan Januzaj,19,Angleterre,Manchester United
Belgique,Axel Witsel,25,Russie,Zenit Saint Petersburg
Belgique,Eden Hazard,23,Angleterre,Chelsea
Belgique,Kevin De Bruyne,22,Allemagne,VfL Wolfsburg
Belgique,Kevin Mirallas,26,Angleterre,Everton
Belgique,Marouane Fellaini,26,Angleterre,Manchester United
Belgique,Mousa Dembele,26,Angleterre,Tottenham Hotspur
Belgique,Nacer Chadli,24,Angleterre,Tottenham Hotspur
Belgique,Steven Defour,26,Portugal,Porto
Belgique,Divock Origi,19,France,Lille
Belgique,Dries Mertens,27,Italie,Napoli
Belgique,Romelu Lukaku,21,Angleterre,Everton
Coree du Sud,Jung Sung-Ryong,29,Coree du Sud,Suwon Bluewings
Coree du Sud,Kim Seung-Gyu,23,Coree du Sud,Ulsan Hyundai
Coree du Sud,Lee Bum-Young,25,Coree du Sud,Busan I'Park
Coree du Sud,Hong Jeong-Ho,24,Allemagne,FC Augsburg
Coree du Sud,Hwang Seok-Ho,24,Japon,Sanfrecce Hiroshima
Coree du Sud,Kim Chang-Soo,28,Japon,Kashiwa Reysol
Coree du Sud,Kim Young-Gwon,24,Chine,Guangzhou Evergrande
Coree du Sud,Kwak Tae-Hwi,32,Arabie Saoudite,Al-Hilal
Coree du Sud,Lee Yong,27,Coree du Sud,Ulsan Hyundai
Coree du Sud,Park Joo-Ho,27,Allemagne,Mainz 5
Coree du Sud,Yun Suk-Young,24,Angleterre,Queens Park Rangers
Coree du Sud,Ha Dae-Sung,29,Chine,Beijing Guoan
Coree du Sud,Han Kook-Young,24,Japon,Kashiwa Reysol
Coree du Sud,Ki Sung-Yueng,25,Angleterre,Sunderland
Coree du Sud,Kim Bo-Kyung,24,Angleterre,Cardiff City
Coree du Sud,Koo Ja-Cheol (c),25,Allemagne,Mainz 5
Coree du Sud,Lee Chung-Yong,25,Angleterre,Bolton Wanderers
Coree du Sud,Park Jong-Woo,25,Chine,Guangzhou R&F
Coree du Sud,Ji Dong-Won,23,Allemagne,FC Augsburg
Coree du Sud,Kim Shin-Wook,26,Coree du Sud,Ulsan Hyundai
Coree du Sud,Lee Keun-Ho,29,Coree du Sud,Sangju Sangmu
Coree du Sud,Park Chu-Young,28,Angleterre,Watford
Coree du Sud,Son Heung-Min,21,Allemagne,Bayer Leverkusen
Italie,Igor Akinfeev,28,Russie,CSKA Moscow
Italie,Sergey Ryzhikov,33,Russie,Rubin Kazan
Italie,Yuri Lodygin,24,Russie,Zenit Saint Petersburg
Italie,Aleksei Kozlov,27,Russie,Dynamo Moscow
Italie,Andrei Semyonov,25,Russie,Terek Grozny
Italie,Andrey Yeshchenko,30,Russie,Anzhi Makhachkala
Italie,Dmitri Kombarov,27,Russie,Spartak Moscow
Italie,Georgi Shchennikov,23,Russie,CSKA Moscow
Italie,Sergei Ignashevich,34,Russie,CSKA Moscow
Italie,Vasili Berezutski,31,Russie,CSKA Moscow
Italie,Vladimir Granat,27,Russie,Dynamo Moscow
Italie,Alan Dzagoev,23,Russie,CSKA Moscow
Italie,Denis Glushakov,27,Russie,Spartak Moscow
Italie,Igor Denisov,30,Russie,Dynamo Moscow
Italie,Oleg Shatov,23,Russie,Zenit Saint Petersburg
Italie,Pavel Mogilevets,21,Russie,Rubin Kazan
Italie,Viktor Fayzulin,28,Russie,Zenit Saint Petersburg
Italie,Aleksandr Kerzhakov,31,Russie,Zenit Saint Petersburg
Italie,Aleksandr Kokorin,23,Russie,Dynamo Moscow
Italie,Aleksandr Samedov,29,Russie,Lokomotiv Moscow
Italie,Aleksei Ionov,25,Russie,Dynamo Moscow
Italie,Maksim Kanunnikov,22,Russie,Rubin Kazan
Italie,Yuri Zhirkov,30,Russie,Dynamo Moscow
